label	text_a	comment_id	rule
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće.Pridružio sam se ovom posllu prije 2 mjeseca i zaradio sam 20544 dolara u prvom mjesecu od ovog posla.
>>>>>>>>>  w­­w­­w.W­­e­­b­­J­­o­­b­­9­­9.C­­o­­m"	22258185	1.0
0	"bre nemam ""fejs"""	21873985	1.0
0	Eto, rezervni posao za Bandića, kad prestane biti gradonačelnik!!!	21762312	
0	šta je tu zgodno nema obline	22021363	
0	Prva slika izgleda kao Bruce Wayne kad ide na grob svojih roditelja.Samo šta je ona Two Face!	22343706	1.0
0	"MAINSTREAM mediji su u službi politike i zato ih se toliko zagovara i brani! Preko njih lažu i obmanjuju narod, stvorili su kult ličnosti HDZ-SDP klike kao da su bogomdani na vlast a svi ostali su niškoristi, klaunovi i budale. le. 28 godina prodaju maglu preko tih medija, država nam je najjadnija u Europi po svim pokazateljima a na račun toga HDZ-u raste podrška,zašto??? Pa zbog lažne slike stanja u državi upravo kreirane od medija! Jedno je istinito,objektivno izvještavanje a sasvi mdrugo LAŽ I OBMANA koju šire mediji a zatire se one rijetke koji žele probit vrh sante leda na kojoj pliaju laži, takvi su nepodobni!

"	22075557	1.0
0	"E ako je tako - svaka čast ljudima koji se kriju iza ""par Biogradaca""."	22273343	
0	"2...Sada Google plaća 25.000 do 30000 dolara mjesečno za rad na internetu od kuće. Dobio sam $ 28476 u posljednjem mjesecu PayPal-ove online plaće. Ovaj zadatakk je online i vrlo je jednostavan za rad s nepunim radnim vremenom ili puno radno vrijeme. Zahvaljujemo Googleu što ste ovoj izvanrednoj prilici pružili dodatni novac od kuće. Ovaj dodatni novac promijenio je moj život na mnogo načina, hvala! Više informacija na ovoj stranici..

>>>>>>>>>>>>>>>>>   w­w­w.I­n­t­e­r­N­e­t­4­3­.C­o­m"	21843113	1.0
0	Ishodište svega zla ove zemlje su HDZ/SDP	21902537	
0	na prvom mjestu sredi mozak	21871925	
1	Moji živci su savr&scaron;eno u redu,ne uzrujavam se ja radi ovakvih spodoba kao &scaron;to si ti,to sam tebe,tebe opisala u svakoj riječi,u svakom slovu,pročitaj jo&scaron; jednom pa će&scaron; i sama zaključit to,i da, popij jo&scaron; koju tableticu,pojačaj si dozu,vidim da ti je prijeko potrebna,samo pazi da ti ča&scaron;a ne ispadne iz ruke :D :D...	22155572	8.0
0	Ajde spavati	21990253	
0	Zesce frustrirana i iskompleksirana zenska,, brak nece jos dugo potrajati kao ni pare od fernandeza,,, a mali ce bit problem kad naraste,,,, insagram mame,,,,, zalosno	22370801	
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u mom prvom mjesecu od ovog pOsla.

------>>>> www.WebJob33.Com"	22205029	1.0
0	Covjek je napravio preko 400 abortusa u karijeri.bio je bas clanak u 24 sata.to s njegove strane me ne interesira moral nema ali u kstolickoj zemlji da jedan doktor u karijeri napravi cca 400 abortusa??	22095816	
1	Koji je tvoj problem ? Cemu odmah ono &ldquo;srbine&rdquo;.....? Sta da ja tebi napisem &ldquo;konju&rdquo; ili slicno ....?	22094825	8.0
0	"E da sada lijepo novčano (i to bar 10-ak tisuća kuna) kazne roditelje tog ""maloljetnika"" i još da moraju platiti kompletno liječenje tog čovjeka - e to bi bila pravna zadovoljština. A ovako, 100% će biti neki ukor za ""maloljetnika"" i to je to. A taj ""maloljetnik"" je zlatno dijete,samo sada ne znaju što mu je bilo."	21857050	
0	Cujem pistaljku, eno ga admin trci i nosi zuti katron.	22052020	
0	znaci 24 ce pratiti krleusu do smrti a i posthumno ce biti clanci o njoj.......bravo	22268420	
0	Jos jedan nervozni sdp-ovac	21679834	
0	"Velicanstven fetis
Radje bi lizao zvono nego zenu."	21642232	1.0
0	Veliki glumac,od 2017.ni jednom nije pokazao žaljenje, a sad svako jutro misli na sebe i razmišlja što treba reći ne bi li mu se smanjila kazna.	22175655	
0	Bježim od te vrste hrane ko vrag od tamjana, nisam mazohist i stalo mi je do vlastitog zdravlja.	21798770	
0	Eutanazija je spas !	21824261	
0	Pljunuta Sanja Doležal.	21700323	
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam sE ovom poslu prije 2 mjeseca i zAradio sam $ 20544 u mom prvom mjesecu od ovog posla.

------->>>>> www.WebJob33.Com"	22273258	1.0
0	Ma draga sve štima, al vozači nabrijani. Lijeva traka skreće u Nehajsku, a ona na tračnicama tramvaja ide ravno, na Remizu. Prije više godina, samo jednu tramvajsku prije, na Trešnjevačkom placu na isti ovakav način jedan bijesni mladac je ubio dvije djelatnice bilježnika Parlova i ozlijedio još par ljudi. A svi su čekali zeleni semafor. Baš pred Uskrs.	21875675	
0	Žene mogu psihički maltreturat muškarce i mlatit jezikom i to im je dopušteno jer one ne znaju što rade	22067949	
0	Razgovor da ali staviti na kriz fetuse to je da nemas rici	22240374	
1	"Google sada plaća $ 17000 DO $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u mom prvom mjesecu od ovog posla.

---------.>>>> www.WebJob33.Com"	21983916	8.0
1	Odmah 2 godine robije pa tam u četiri zida razbijaj kretenu...	21782214	8.0
0	Google sada plaća $ 17000 do $ 22000 mjeSečno za rad na mreži od kuće.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u prvom mjesecu od ovog posla.Mogu reći da je moj život promijenjen-kompletan. -->>> www.WebJob33.Com	22100413	1.0
0	I tata bi sine...	22165904	
0	A da je pozivjela jos koji mjesec mogla je biti prabaka (51).	22169858	
1	Krezubstvo i HDZ idu ruku pod ruku. Samim time logično je da od tolikih krezubica nekome mora ispasti zubalo.	22076391	8.0
0	Kako govorit o budučnosti kada drugovi konstantn fantaziraju o postojanju ustaša i sadašnjm hrvatima nabijaju nekakvu krivicu!!! Dok god levičari to rade nema čiste budučnosti.	21855335	5.0
1	Najveci sljam drustva, gori od bilo kojeg politicara, guzice bi dali za klik. A kad im streses svoje misljenje dobijes karton. Sad cu ga i ja popit al bmk	21956410	8.0
0	...zgleda das je sam autor utucen i nesretan zbog smrti drugarice milosevic., autoru clanka izrazavam sucut, a obitelji zelim isto ono sto su htjeli svojim sugradjanima....	22347312	
1	Koji idioti ovi naši suci...	21861827	8.0
0	ADMINE BLOKIRAJ ME VEČ JEDANPUT JER CU SE USRAT U GAČE	22046703	1.0
0	A u hrvatskoj se rade kiretaže na živo ? Pa bojite li se vi ovakvih poteza ili nam i policija i vojska iz BIH ?	21911980	
1	Koko&scaron;, &scaron;ta kokodače&scaron; sad? Pravit glupa se zna&scaron;?	22158588	8.0
1	Poserem se ja na tvoj komentar,jo&scaron; jednom te pitam otkud si,očito opanačaru iz nekog sela pa se srami&scaron;.A ovako glup si sigurno na Novi Zeland i&scaron;ao preko Istre..nebi me čudilo.	22395917	8.0
0	Plavi Mjesec opet diše. Razbit ćemo ovaj Liverpool( jetreni bazen), kvazi navijači će opet kmečati. Jedva čekam. 4-1.	21605889	1.0
0	colonelo jebem ti mater	21952342	1.0
0	"Radim više od 7k dolara mjesečno radeći skraćeno radno vrijeme.Čula sam da mi drugi ljudi govore koliko noVca mogu zaraditi na internetu,pa sam odlučio da ga pogledam.Započela sam i promijenila svoj život.

----->>>>> www.WebJob33.Com"	21666471	1.0
0	"Ima taj uspjeh,broncu sa HR. Dosao u Hajduka jer kako je rekao zelja mu je bila voditi bijele,pa da moze u miru umrijeti.
Niti je sta napravio sa Hajdukom,a bome niti ovo drugo. Salim se...Al uglavnom nikakav uspjeh nije polucio,a samo se blamira. Ko Miso Kovac je. Samo ja, ja i ja!!"	22073625	1.0
0	danilo..očito ti ne znaš ništa o nogometu kad si o velikom Pirlu tako napisao,nađi si temu baleta!	22374198	
0	Sa turcima sto manje posla treba imati...	21696970	
1	@krupa....ja barem znam tko mi je otac. Ali tvoja mama ti nikada nije rekla od kojeg si klijenta potomak.	22233620	8.0
0	Ooo naša med i mlijeko nabavila psa. Baš divno!!! Draga naša jel ti se muž umori na poslu u AD plastik??? 	22148302	
0	Zašto ona ima 3 prsta u zraku?? 	21677499	
0	Da li se netko sjeca onog lika tromblona koji je barkama htio zastit savudrijsku valu od slovenaca? :) To je bio smjeh na najace.Sta se desi sa tim likom? :)	21841741	1.0
0	Dok narod bira  SOCIOPATE HDZ-SDP eće biti dobro nikome pa ni djeci!	22313566	1.0
0	Pamtice ta dva dana cijeli zivot-kad je sad stave na kanal!!!	22228715	
0	KOga briga sto oni rade u beogradu, samo dalje od Hrvatske. Na zalost to politicari preko svojih agitpropa oce da prenesu tu sportsku i ostalu kulturu u Hrvatsku kad vec nitko normalan ne zeli jugo , a ligu., ali to ne odgovara politicarima ni muljatorima jer za vodit uspjesno politiku i pljackat trebas izmislit neprijatelja ako ga nemas. To je politika koja najbolje uspjeva na ovim prostorima.	22032959	
0	:)))) Želite li pronaći ženu za jednu noć? Dobrodošli na ==> www.3xDate.top	21789001	1.0
0	"Već ste prežvakali ovu priču. Usput, u strahu od greške kod upotrebe riječi elektronski, električni i elektronički izgubili ste se.Evo vam za ponoviti građu: zamrzivač je električni uređaj, poruke preko neta su elektroničke, a postoji elektronski top, elektronski mikroskop itd...Unaprijed: ""Molim, nema na čemu!"""	21979981	
0	Bigblue, ne skrivam se iza različitih nick-ova, nego se nekome nije svidjelo moje mišljenje, pa je promptno konzultirao admina. Čudno...ako netko drugačije misli,treba ga ušutkat? Kako god. Evo vidim da će i ovaj Kojzer pokrenut inicijativu da se presipitaju moji nick-ovi (za čudo,oba su ista, osim što ovaj ima neku 8-icu u nastavku, ali je ''belodano' jasno da sam vlasnik oba, to ne skrivam). Samo ću ponovit par stvari: Velebit, -10. Prije nepunih 26 godina. Evidentna provokacija usred Splita (u ratu granatiran, puno Splićana izgubilo glavu radi budalaština i 'velike neke'). Nadalje: konobar ispitan, pušten, konstatirano da nema veze s događajem (u smislu da je on pozvao ''batinaše''). Nadalje: vučić, sinoć - sve se dogodilo nakon objave slika ovih ''frajera'' na istagramu. Kojih slika? Kakvih? Budući je trebala bit ta usakmica, vjerojatno je netko pogledao i profile ''frajera'', pitanje je što je na njima vidio, i zašto ovakva reakcija. U svakom slučaju, nisam nikako za to da ih se tuče....ali, da ih ne treba okupat ( ako su zaista provocirali ) , treba. A vi možete mahat tim vašim 'maslinovim grančicama'' koliko hoćete, radi ovakvih i sličnih stvari ( provokacija ) se već dogodio jedan rat, i to ne tako davno. Žao mi je što ni jednom riječju nitko od vas nije ni spomenuo eventualnu odgovornost ovih ''kupača''. Ja to zovem 'jednostranim' ( zatupljenim!) pogledom na stvari, i u principu izbjegavam komunikaciju s takvim osobama, ali, eto...možda ovo čita i netko normalan. 	21885898	1.0
0	"A koga ti plačaš!!?? Tebe još država financira jer ti honorar nije dosta za ""gablec"",, propusti koji obrok slobodno!."	22126709	
0	Vrlo dobro	22229771	
0	Znamo zasto se prije 15–ak godina išlo u samostane u espanu	21605045	
0	Snimao je pa nije kao mogao 😂😂	22353060	
0	Još jedan dokaz da imamo pravu ženu na pravom mjestu.	21771309	
0	pod žurno rasformirati povjerenstvo za sukob interesa-bespotrebna udruga uhljeba sa velikim plaćama...	22238811	
0	Možeš misliti, nosi odvjetnik ispričnicu, jadan bolan je.	21833205	
1	Stremiti ti nema&scaron; ni hrabrosti ovdje napisati za koga glasa&scaron; na izborima. Stoposto kaže&scaron; za mene su svi političari isti ALI najgori su HDZ i HSP zato glasam za SDP i ŽIVI ZID. Znam ja takve neutralce, svi ste vi jugonostalgičari jer ste dobro živjeli u jugi jer su vam roditelji bili komunjare koje je izdržavao narod do 91 godine.	22139989	8.0
1	Klasicna sponzorusa	21810771	8.0
0	"Kad Milanović kaže "" drugovi i drugarice"" svi moramo pozorno slušati a i vrijeme je stalo."	22026915	
0	To mu vjerojatno netko drugi napisao..A Dinamo kao osudjuje nasilje,a stali uz njega koji je eto prakticirao to isto na curi..Da covjek ne povjeruje..	22077846	
1	Ivanoviću, kaj si se u&scaron;util, hebem ti pleme seljačko? ajmo na tomislavu odmah sad na &scaron;ake	22014247	8.0
0	kme...kme	22083920	5.0
0	I onda ga cak netko zaposli kao trenera. Nevjerovatno	22348145	
0	Juhic123 samo keš pajdo	21652736	1.0
0	Bravo generale...uvjek iskren i direktan, domoljub i pošten	21808511	1.0
1	Otkad je ona glumica? Ona je obična kućanica koja se sada eksponira ,isto kao i Ella na račun pokojnog muža/ ćaće	22291008	8.0
1	OMG, tuko, komentirali smo test koji je izašao ujutro, daj se ne brukaj više.	21660743	8.0
1	&Scaron;to dalje od te, kako je novinari prozvali &quot;mame&quot; !	22097606	8.0
1	Čovjek je najveća gre&scaron;ka prirode	22134042	3.0
1	Rođo evo izblokirali me &scaron;to sam rekao da su komunisti bolji od admina Hahahah ne kužim &scaron;to je to toliko stra&scaron;no da se ljudi blokiraju i bri&scaron;u im se komentari....niti sam psovao niti vrijeđao.cenzura je majka za ovo &scaron;to oni rade	22327109	8.0
1	Jbg od cega taj pederluk živi koliko je dupe platilo za takav auto	22324547	8.0
1	U ovom slučaju djeca su gora od nje, mala joj je bezobrazna, bahata, puna sebe ko rit dreka i doslovce je pravi bully od glave do pete.	22074779	8.0
1	Tovare maloumni kak te nije sram neš tak napisat?Čovjek nije niš krivo reko,a to kaj te kompleksi peru zadnjih 13 ili 15 godina od kad je KOMUNISTIČKI ajduk bio prvak riješi sa svojim psihijatrom,a ne tu ne portalu...pljuc	21928715	8.0
0	Eto, neznan zasto onda pisete o nekom porazu HDZ, a sa tin ricima prema glasacima vlast mozete ocekivat khhmmm nikad, znaci.	22339657	
0	Dakle staroženja i staroženka! Budimo politički korektni!	21904179	1.0
0	Kukcojed nisi mi odgovoril u koju si državu zgibal....jel Bosnu ili neku trecu?	22023367	1.0
0	Smiješno , a što je sa dečkom kojem je takođe udario žig - njemu očito prošlo	21864593	
0	Ranjena žena je morala nadljudskim naporima puzati do susjedovog stana i još je bila toliko svjesna da kaže ime ubojice. Strašno se osjeća i otac ubojice. Svatko može osuđivati cijelu obitelj, ali tko bi mogao pomisliti da će tvoj vlastiti sin postati zvijer.	21769137	
0	"Izrađujem više od 7 tisuća dolara mjesečno radeći skraćeno radno vrijeme. Čula sam da mi drugi ljudi govore koliko novca mogu zaraditi na internetu, pa sam odlučio da gA pogledam. Pa, sada počinjem i potpuno mijenjam svoj život.

➨➨➨➨➨ www.WebJob33.Com"	21611357	1.0
0	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dolara u prvom mjesecu od oVOg posla.

------->>>>> www.WebJob33.Com"	22049151	1.0
0	"Google sada plaća između 15.000 i 30.000 dolara mjesečno za rad na mreži od kuće. PridruZIO sam se ovom poslu prije 3 mjeseca i zaradio 24857 dolara u prvom mjesecu ovog posla.

......... >>> www.WebJob33.Com"	22334486	1.0
1	i vi vjerujete u boga ...ipak mislim da vi vise vjerujete u sotonu	21598801	8.0
0	Normalno je da HDZ ima većinu jer i jesmo najsposobniji !	22217417	
0	Neandertalci s Mosora!	21874867	5.0
0	Nešto najgore sto ti se moze destit.. da izgubis djete.. nema dalje. Počivao u miru!	22175125	
1	Ma mogu oni bristi profile i bristi na&scaron;e poruke a to dokazuje koliko su plitki i jadni.Nije mi jasno tko je dozvolio ovim četnicima da se zaposle za admina i da nam neke srbende iz srbije komanduju &scaron;ta smijemo a &scaron;ta nesmijemo govoriti na 24 sata. Ja znam da će mi neki četnik u administraciji obrisati profil jer volim svoju Katoličku crkvu ali moram to izreći.	22379433	3.0
1	Ti si k...c od ovce, a maketa je za tebe realni prikaz tvojih sposobnosti.	21694863	8.0
1	Jednostavno nemojte radati ako vam tesko...a i ovaj cvilidreta je samo prigovorio zeni da nije samo njezina zasluga da su napravili dijete...uopce ne spominje kako je zeni u trodnoci...to vi zene volite nabijat na nos muzevima...a sad mozes tuzit adminu pa da odmorim 24 sata od ovog portala...	22307609	8.0
0	Najveća krađa koju sam ikad i vidio i najviše če*tn*čki* kapa koje sam ikad vidio	22324367	
0	"Google sada plaća 17000 do 22000 dolara mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam 20544 dOlara u prvom mjesecu od ovog posla. 

------>>>  www.WebJob33.Com"	22060665	1.0
0	Bit će da su počinitelji nepoznati 😊	22085177	
1	Jadan si.	22266253	8.0
0	Bravo, naša najdraža i najljepša Predsjednica!!!	22215494	
0	Mestrovic je imao Bjelicu na pladnju prošle sezone pa je mislio da je Zekic i dalje bolje rješenje...imao je Bišćana na pladnju,opet je vjerovao Zekicu...a sad moze dovesti jedino Stanka Mrsica ...	22151750	
0	Začnite naročanje $ 90 /na uro za delo na spletu oD vašega doma za nekaj ur vsak dan.Get redni obrok na teden za teden premise.Vse, kar potrebujete, je PC,spletno združenje in litte prostega časa. ======&gt;&gt;&gt;&gt;&gt; www.WebJob33.Com	21705252	1.0
0	Ako ne Franjo, a onda bar ogroman križ koji bi se vidio i iz grada.	21757298	
0	i o ivi gregureviću bar još četiri odlomka uz izvješće...	21620639	1.0
0	Nije ona ni 1% iznijela o tebi nista negativno, koliko ti u stvari jesi negativac, ti i Mesić ste toliko zla nanijeli Hrvatskoj da je pitanje hoćemo li se ikad oporaviti u potpunosti. Sve ste učinili da prezentirate hrvatske domoljube kao fasiste i ustase, a ti pogotovo. Sram te bilo jos se imas obraza pojaviti uopce vise u politici.	21786506	
1	Debil, treba ga u&scaron;kopit.	22135310	3.0
1	ADMINE je li to zuti radi lignje?	21787247	8.0
0	Gledam utakmicu sa talijanima... Užas od igre..... Spori smo gledajući sa kime igramo	21617950	
0	Roman ga slagao da nije transić, ovaj skinuo čehla i ispala pi&scaron;a	22035771	5.0
0	Muz i ja smo uplatili, djeca ce od studentskog dzeparca izdvojiti. 'Ajmo, moja Hrvatska, znam da svi imate srce veliko kao kuca!!!	22240248	
0	"Sada mogu lako zarađivati od 6538 € do 8372 € tjedno radeći online od kuće. Prošlog mjeseca dobio sam 29853 eura iz ovog jednostavnog internetskog posla. Ovaj posao je online i vrlo je lako raditi u nepuno radno vrijeme ili puno radno vrijeme, čak i bez posebnih iskustava potrebnih za ovaj posao. Svaka osoba se sadda može pridružiti ovom poslu i početi zarađivati na mreži kao što sam ja, samo slijedite upute na ovom blogu ...

>>>>>>>>>>>>>>>>>>>>>>>> w­­w­­w.I­­n­­t­­e­­r­­N­­e­­t­­4­­3.C­­o­­m"	22283918	1.0
1	Dobra,dobra,i ja bi je napumpal!	21904296	8.0
0	"i malo od sdp-eja koji samo pali, kad je ""zarilo"" bili su partija magazlija..........."	22030257	
1	"Google sada plaća $ 17000 do $ 22000 mjesečno za rad na mreži od kuće.Pridružio sam se ovom poslu prije 2 mjeseca i zaradio sam $ 20544 u prVOm mjesecu od ovog posla.Mogu reći da je moj život promijenjen-kompletan. 

->>> www.WebJob33.Com"	22101802	8.0
0	dajte nam kruha.....osposbite bolnice i vrtiće, zadržite mlade....hebali vas avioni	21818537	1.0
1	Jos jace vas je trebalo bomandirati sravniti Beograd sa zemljom koja zla ste radili	22359717	8.0
0	"Ovo je najbolji posao koji GooGle sada plaća. Dobio sam prvi mjesec od 27936 eura za rad 3 sata dnevno. Počeo sam prije četiri mjeseca i odmah sam kući odnio najmanje 7645 eura na 9264 eura tjedno. 

------- >>>>> www.WebJob33.Com"	22378661	1.0
0	"Sudizk mu kao punoljetnoj osobi !!!
Napravijo je užas !!!!"	22005389	
0	Imaš muža koji te voli kakva jesi.. I neće ti okrenit leđa ako imaš strije ili celulit nego ako si psihički nestabilna, pa stalno žugaš i crpiš čoviku energiju. Imaš 3 zdrave djece, uživaj u njima.. Te strije i celulit nek ti budu podsjetnik da si majka te dječice.. Nemamo svi isto tijelo i kožu.. Al nema gore stvari nego kad si opterećen nebitnim stvarima a život prebrzo prolazi..	21797175	
0	"Ovo je najbolji posao koji Google sada plaća. Dobio sam prvi mjesec od 27936 eura za rad 3 sata dnevno. Počeo sam prije četiri mjeseca i odmah sam kući odnio najmanje 7645 eura na 9264 eura tjedno.

-->>>>> www.WebJob33.COM"	22375028	1.0
1	Ne skuzio sam ja o cem ti pises. Ti treba pojasnit? Mala ocekivala od Bjelog da ce ju bjelko uzdrzavat i da ce bit njegova :) a bjelko ju ocigledno odj. Pa se mala umislila zvat policiju i napravit skandal oko toga. Nece mala pokusat zaradit novce radi tog kao &quot;incidenta&quot;	22077875	3.0
1	40 godina odrađenih po&scaron;teno i ne&scaron;to napravio za ovu zemlju da bi je sada jebivjetri rasčerupali i okral. ako može&scaron; svatiti ( ali sumnjam ) sve je to postigo s 30 godina i jeda od troje najboljih u svjetskim strukovnim mjerilima u poslu koji radi.!!!! &scaron;to da se vrati u hrvatsku i razgovara i diskutira s matanom mikijem, culejom, đakićem???? ili novom oligarhijom koju stvaraju priglupi polpismeni likovi gurajući svoj udjecu na položaje i politiku?? nemre&scaron; vjerovati! svatko bi za početak trebao biti svjestan svojeg neznanja, svoje sposobnosti i svojih mogućnosti. ti gradi svoju karijeru znanjem i sposobno&scaron;ću u hrvatskoj. dok imamo takvo &scaron;kolstvo i takve kriterije nema napretka ( to kažu i pametniji od mene, koji su ne&scaron;to postigli u svjetskim razmjerima ) . ti si možda zadovoljan koko&scaron;arenjem i to je legitimno i ok. kada matan miki kolo vodi oko vrednovanja države i samih likova to je ne&scaron;to prestra&scaron;no i uvreda zdrave pameti.	22353568	8.0
0	Lijepo neka. 	21604169	
0	@SickFluf netrebamo ni ic u europu ako je to zaslugom srpskog imena od kluba a veci sam covjek od tebe i veceg srca , vi purgercici ste poznati kao male pi..ice	22278304	1.0
1	Admine polizi si pak i ti i cijeli portal koji je postao leglo trolova a vi to dopustate	21653931	8.0
0	"Jucer sam gledala izjavu oca i instinkt mi je nakon te vidjene izjave bio - nesto je cudno u toj obitelji, otac je cudan, mimika lica, govor, mirnoca, ufff cudno..
Inace su muskarci toliki panicari za djecu, oni se prvi slome u krizama..
Uglavnom, prekrasan decko i nadam se da si dobro! "	22351698	
0	"Nakon što sam napustio svoj prethodni posao prije 3 mjeseca, imao sam malo sreće naučiti o ovoj web stranici koja je za mene spasila život ... Oni nude posao za koji ljudi mogu raditi online iz svoje kuće. Moj najnoviji paycheck nakon rada za njih za 4 tjedna je za $ 29547 ... Nevjerojjatna stvar o tome da je jedino što je potrebno je jednostavno tipkanje vještine i pristup internetu.Pročitajte sve o tome ovdje

>>>>>>   w­w­w.I­n­t­e­r­n­e­t­4­3.C­o­m"	21977635	1.0
0	A neki neobrazovani imaju dvije mirovine,dva državljanstva,vodili rat istovremeno u HVO i HV a u dvije države od kojih ni danas jedna nije ni slobodna ni suverena	21799237	
0	"Ovo je najbolji posao koji zarađuje. Dobio sam prvi mjesec 27936 eura za rad 3 sata dnevno. Počeo sam prije četiri mjeseca i odmah sam ponio kući najmanje 7645 do 9264 eeura tjedno. Ne mogu vjerovati kako je bilo lako kad sam ga isprobala. Potencijal s ovim je beskrajan. To je ono što radim

>>>>>>>>>>>>>  w­­w­­w.W­­e­­b­­J­­o­­b­­9­­9.C­­o­­m"	22262798	1.0
0	400 000 Hrvata manje. cestitam mudrace tebi i tvom premijeru	21909402	
0	U zagori na izvoru rijeke cikoleeeeee...	21914675	
1	U indiju deportirat	22063890	3.0
0	Dokle više raditi serije od dobrih filmova dok ne postanu crash. Jedna je Casablanca i Doktor Živago, čak i Titanic...	21615995	
0	evo ti lajk  i ovdje . Zbrajaj dalje : -P 	21962741	
0	Sta kako parkira?Pa ko serif,kako drugacije kad drugacije nezna!	22265306	
0	"Google sada plaća 17.000 do 22.000 dolara mjesečno za rad na mreži od kuće. Pridružio sam se ovom poslu prije 2 mjeseca i zaradio 20544 dolara u prvom mjesecu ovog posLA. Pogledajte što radim.

 ...... >> www.WebJob33.Com"	22135398	1.0
0	Evo, upravo sam isao iz trgovine i sreo susjeda u parku koji ima takvog psa, malo sam ga mazio i igrali se. Znaci, pas obozava ljude i druge zivotinje, prava maza. Vec ga ima 5 godina i svi u kvartu ga znaju i vole.	22333456	1.0
0	starlete bitno da se čuje za njih -ne pada jabuka daleko od stabla	22031379	
0	Boli ih tuki sve zajedno dok se lova slijeva u džep, kakva zastava, kakav ponos, kakvo zajedništvo stoko sitnog zuba....	22203204	1.0
1	Jo&scaron; jedno smeće od čovjeka!!!	22099425	8.0
0	Hrvati su užasno ekološki neosviješteni tako da bi trebalo stavljat drakonske kazne što prije! 	22272581	5.0
1	Isijava kretenizmom.	22015165	8.0
0	mrtvacu temperatura padne na sobnu nakon sat vremena	21783150	
0	Prvo nauči gdje ide ć a gdje č.... Jel takav polupismen nemože&scaron; zastupati nikakvu lijevu obrazovanu građansku opciju.....	22117373	5.0
0	@Mbb, mislim da su ove koje večeras marširaju ZA abortus... ove druge se mole pred bolnicama 😉.... poanta je da se ni jedne ne dovedu u situaciju da im je potreban abortus, edukacijom kontracepcijom ili apstinencijom, širok je izbor mogućnosti	22079997	1.0
0	"Procitajte sljedece izvješce da biste saznali kako jedna mama je u svoje slobodno vrijeme mogla zaraditi 89.844 dolara po racunalu bez prodaje ništa .

................>>>>> www.jobnet70.com"	21633566	1.0
1	Pičke novinarske navodite sve pogre&scaron;ne informacije i &scaron;irite laži i nebuloze koje nemaju veze s istinom a kamoli sa mozgom. Ubuduće pazite da ne uzimate informacije od Blica koji je u vlastni&scaron;tvu NANOGICE. I nemojte si vi&scaron;e nikada dati za pravo da Jelenu Karleu&scaron;u nazovete cajkom ili bilo kojim pogrdnim imenom jer je ona za vas BOG. Jadnici plaćenički.	22322768	8.0
0	Malena i roditelji  sretan put , sve najbolje. Mila vrati se zdrava i vesela, svi se molimo, šaljemo dobre vibre, mislimo pozitivu samo za tebe, tvoju pametnu mamu i tatu. Dobro je da cjelokupno liječnje bude u USA. Sigurnije. Jedino me zanima tko je odjednom uplatio u kompromitiranu zakladu Nora Šitum milijun i pol kuna a ne na račun tate. To treba objaviti jer taj novac ja sumnjam  da li će ga Mila vidjeti i kome je namjenjen. 	22256231	
1	Spider ... Poremećaj.	21863588	3.0
1	uspjesna jest; ali to ne govori o njoj, nego o svijesti ostatka populacije , kao i o generalnom stanju etike i morala u svijetu - gdje je sve dozovoljeno ako to mozes platiti. Vrati se nazad na pocetke svega toga i promotri je onda i danas...Kao i sto je sve ucinila za svoju &quot;popiularnost&quot; - e sad reci ti meni koliko vrijedi tvoj ponos i tvoja cast, i da li bi ti bila spremna na isto radi malo lagodnijeg zivota - ali da 90posto svijeta misli da si obicna kurva , samo malo skuplja? Jer ono sto ona radi je upravo to - prodaje se .	22378737	8.0
1	Možda nije prihvatljivo kučki dat ponovo glas......	21929497	8.0
0	Titovka otrov svih otrova	22375146	
1	Budalo suti nemas pojma	22252651	8.0
0	Oko za oko, zub za zub...	22130628	5.0
1	Nerokći krme jedno !	21649988	8.0
0	Bolhe se neka primi posla u Hks-u,a ne pikada...kosarka nam nikad nije bila gora...	22304411	
0	Ahahhahah neka institucije rade svoj posao	22360683	
0	Umrla od komplikacija, koje je uzrokovala gripa...	21962734	
0	Tebe treba dojit svaki dan a ne jesti.	21673179	1.0
0	Jedete vi go_na. Zašto ne komentiraš to što nas je EU upozorila da smo sramota i da se ništa se radi po pitanju smanjenja korupcije i zašto nam je pravosuđe jadno i sporo kao i suci.	22125616	
0	ova je dobra --- .... '' koji su navodno pacijenti bolnice dr. Fran Mihaljević u Zagrebu.,,,, opet NAVODNO , gospođo - 'ćitatelj naš' , ako ste toliko hrabra srca , objavite i svoju fotografiju , možda dogodine dobite nagradu za hrabrost !!	21785015	5.0
0	Brazilci?	21626435	
